links,clean_texts
https://www.linkedin.com/jobs/view/3978628197/?alternateChannel=search&refId=sW0JGOByCxXp6qv9w2xlHQ%3D%3D&trackingId=smMBJWev4t6b3hRp521CQA%3D%3D&trk=d_flagship3_search_srp_jobs,"Who We Are: At VML, we are a beacon of innovation and growth in an ever-evolving world. Our heritage is built upon a century of combined expertise, where creativity meets technology, and diverse perspectives ignite inspiration. With the merger of VMLY&R and Wunderman Thompson, we have forged a new path as a growth partner that is part creative agency, part consultancy, and part technology powerhouse. Our global family now encompasses over 30,000 employees across 150+ offices in 64 markets, each contributing to a culture that values connection, belonging, and the power of differences. Our expertise spans the entire customer journey, offering deep insights in communications, commerce, consultancy, CRM, CX, data, production, and technology. We deliver end-to-end solutions that result in revolutionary work. Who we're looking for: We are looking for a Data Analyst to join our CRM team for our global brands! What you'll be doing: Work with the external client to understand their data needs and provide data-driven solutions. Develop and maintain reports and dashboards using Power BI. Perform data analysis and modeling using SQL Server or similar. Implement ETL processes to ensure data accuracy and completeness. Create insights from large datasets to support business decisions. Collaborate with cross-functional teams to identify opportunities for data-driven improvements. Maintain effective communication with the client and internal team members. Continuously improve data quality and integrity. What you'll need: Bachelor's degree in fields related to Computer Science or Marketing Analytics. Proficient in Power BI (Power Query, modelling, DAX) as mandatory. Proficient in SQL Server query creation, or similar language. MS Suite tools with proficiency in Excel for Data Analysis. Experience in creating insights from large data sets. Knowledge of statistical analysis and machine learning is a plus. 1 year of experience in data analysis, business intelligence, or related field. Strong analytical and problem-solving skills. Excellent communication and interpersonal skills. Ability to work independently and in a team environment. At VML, we are committed to fostering an all-inclusive work environment that is both rewarding and career-forward. Our Inclusion, Equity & Belonging initiatives, alongside the VML Foundation, reflect our dedication to giving back and making a positive impact in our communities and beyond. Our people are the heartbeat of our organization—creators, doers, innovators, makers, and thinkers—who drive not just marketing, but meaningful experiences that resonate in every action and interaction. VML is a WPP Agency. For more information, please visit our website, and follow VML on our social channels via Instagram, LinkedIn, and X. When you click ""Submit Application"", this will send any information you add below to VML. Before you do this, we think it's a good idea to read through our Recruitment Privacy Policy. California residents should read our California Recruitment Privacy Notice. This explains what we do with your personal data when you apply for a role with us, and, how you can update the information you have provided us with or how to remove it. Show more Show less"
https://www.linkedin.com/jobs/view/3985283614/?alternateChannel=search&refId=sW0JGOByCxXp6qv9w2xlHQ%3D%3D&trackingId=q425bSOuMS20ntS0yvVdmQ%3D%3D&trk=d_flagship3_search_srp_jobs,"About In a rapidly evolving business landscape, driven by technological advancements and regulatory complexities, our organization stands at a pivotal moment. The increasing integration of data analytics, combined with our commitment to innovation and operational excellence, presents both exciting opportunities and unique challenges. Our Internal Control & Audit team is essential to navigating these dynamics by ensuring robust control environments and fostering continuous improvement. As part of our commitment to maintaining high standards of assurance, we strive to enhance our internal audit capabilities through data-driven methodologies and integrated audit approaches. By leveraging advanced analytics, information technology, and a deep understanding of business processes, our team plays a critical role in safeguarding the company's assets, optimizing operational efficiency. Join us to be a part of a forward-thinking team that values innovation, continuous learning, and impactful contributions. Together, we aim to build a resilient and compliant organization. QUALIFICATIONS · An undergraduate degree in mathematics, statistics, econometrics, economics, business, engineering or relevant disciplines, · Up to 4 years of experience in internal audit or internal control, · Strong understanding of data-driven audit, . Solid sense of internal control design, . Preferably experienced in integrated audit approaches (e.g., information technology-based audit activities, data analytics and data visualization), · Knowledge of SAP ERP system is a plus, · Use MS Office programs at advanced level, · Proficiency in English, · Excellent communication and presentation skills with all levels within the organization, JOB DESCRIPTION · Conduct internal control and continuous audit and analytic engagements within the context of company’s continuous controlling and audit methodologies, · Analyzing business processes and developing business scenarios to enhance control environment, · Ensuring coordination and supervision within the global audit organization regarding continuous audit results, · Development of the control points with data-driven approach, · Examine processes; identify risks, conduct test of controls, and bring value added recommendations, · Evaluate the efficiency and effectiveness of operations by examining business processes and developing suggestions to provide saving and increase customer satisfaction. Show more Show less"
https://www.linkedin.com/jobs/view/3994244705/?alternateChannel=search&refId=jWrlq4Hljro112I0OlN1fA%3D%3D&trackingId=MDKDLzT9bF71gDqxetCStA%3D%3D&trk=d_flagship3_search_srp_jobs,"We're seeking individuals who share our passion for creating products that resonate with our users and customers. Overcoming challenges is a core team value that is just as important. Fostering a diverse and inclusive workplace where mutual learning thrives is integral to our core values. We're not just searching for exceptional ""talent""; we're on the lookout for exceptional individuals as well 🙂. Are you prepared to make a meaningful impact? Join us in disrupting and unleashing the untapped potential of the second-hand market in Turkey 🚀. Even if you're not entirely certain that you meet all our criteria, don't hesitate to reach out. Humility is a virtue we appreciate - your character is just as compelling to us as your talent. What You Will Be Doing Research and identify potential partnerships and new market opportunities Analyze market trends and competitor activities to inform strategic decisions Develop and implement business development strategies to achieve growth targets Establish and nurture relationships with key partners, vendors, and stakeholders Work closely with the internal teams to align business development activities with overall company goals Bring in disruptive bold business generation ideas, lead and manage business development projects from concept to execution Ensure projects are delivered on time, within scope, and on budget Support the preparation and evaluation of feasibility studies for new business models Following up of related partnership contracts while adding on improvement values to keep the sustainability of the business You’ll Be Great For This Role If Bachelor’s Degree in related field (Industrial Engineering, Management, Business Administration preferred) A minimum of 5 years of business development experience in fast pacing sectors Experience in e-commerce is preferred Strong data analysis, especially in making and reading it meaningful Strong analytical skills partnered with a creative mind and data-driven thinking Strong organizational and project management skills and self-motivation with the ability to work independently in a fast-paced environment Being a good problem solver, curious, innovative, good communicator and very good team player Fluent English, both written and spoken What We Have For You Comprehensive benefits such as life and health insurance, bonus scheme, etc. Flexible working and hybrid opportunity Opportunity to learn and develop within the company Career guidance & path A dynamic work environment Show more Show less"
https://www.linkedin.com/jobs/view/3960492999/?alternateChannel=search&refId=jWrlq4Hljro112I0OlN1fA%3D%3D&trackingId=UxkbhQ88rxunFf%2BSSfNqUw%3D%3D&trk=d_flagship3_search_srp_jobs,"Danışmanlığını yapmakta olduğumuz filo kiralama sektöründeki müşterimizin büyüyen organizasyonu için “ Finansal Raporlama Kıdemli Uzmanı” arayışımız bulunmaktadır. Pozisyon Mali İşler Genel Müdür Yardımcısına raporlama yapmaktadır. Görev Tanımı Türkiye Muhasebe ve Finansal Raporlama Standartları'na uygun mali tablo ve finansal raporları hazırlamak, UFRS finansal tablolarının KAP tarafından talep edilen formatta hazırlamak, Finansal tabloları SPK mevzuatına uygun bir şekilde oluşturmak, Konsolide finansalların hazırlanmasında aktif rol oynamak, Bağımsız denetçilerle olan ilişkilerin yürütülmesinde destek sağlamak, Finansal raporların araştırmacı ve süreçlere katkı sağlayıcı bir yaklaşımla analiz etmek, Resmi kurumlardan talep edilen raporlamaları oluşturmak Genel Nitelikler Üniversitelerin İşletme, Ekonomi, İktisat Bölümlerinden mezun, TFRS/UFRS raporlama standartlarına ve VUK bilgisine hakim Tercihen bağımsız denetim şirketlerinde ve/veya Halka Açık Şirket tecrübesi olan Sermaye Piyasaları 3 Lisansına sahip, İyi derecede İngilizce dil bilgisine sahip, MS Office özellikle excel- programlarını ileri düzeyde kullanabilen Please note that only the candidates that fulfill these requirements will be considered and shortlisted candidates will be contacted. LinkedIN üzerinden elektronik olarak ileteceğiniz kişisel bilgileriniz, 6698 sayılı Kişisel Verilerin Korunması Kanunu ve ilgili mevzuat çerçevesinde, Manpower Group Türkiye tarafından yalnızca Şirketimizden talep ettiğiniz hizmetlerin sunulabilmesi ve bu hizmetlerin sürekliliğinin sağlanması amaçlarıyla saklanabilecek, işlenebilecek ve verilen servisin gerektirdiği hallerde yurtiçinde ve yurtdışında yerleşik 3. kişilerle paylaşılabilecek olup, kişisel verileriniz hiçbir şekilde hukuka ve dürüstlük kuralına aykırı şekilde başkaları ile paylaşılmayacak ve işleme sebebi dışında başka amaçlarla kullanılmayacaktır. Kişisel verileriniz yalnızca işleme amacının gerekli kıldığı süre boyunca saklanacak olup talebiniz üzerine silinecek veya imha edilecektir. Detaylı bilgiye https://www.manpower.com.tr/site/kisisel-verilerin-korunmasi/39 linkinden ulaşabilirsiniz. Bu işe başvurarak, özgeçmişinizin veritabanımızda er almasını kabul etmiş olduğunuzu bildirmek ister Show more Show less"
https://www.linkedin.com/jobs/view/3982784987/?alternateChannel=search&refId=jWrlq4Hljro112I0OlN1fA%3D%3D&trackingId=ZSwYu%2F8Z5MKX6goIfwD6%2Fw%3D%3D&trk=d_flagship3_search_srp_jobs,"Mersin Akkuyu Nükleer Güç Santrali Projesinde, Titan2 IC İçtaş İnşaat A.Ş bünyesinde istihdam edilmek üzere aşağıdaki niteliklere sahip ''Çevre Mühendisi'' arayışımız vardır. Üniversitelerin mühendislik fakültelerinden mezun, Deniz suyu arıtma ve ters ozmos alanında en az 3 yıl deneyimli, Tesislerin modernizasyonu ve teknolojik modların optimizasyonu konusunda bilgi sahibi, Analitik düşünebilen, ekip çalışmasına uygun, İyi seviyede İngilizce(tercihen Rusça) bilen, Mersin/Gülnar ve çevresinde ikamet edebilecek, MS Office programlarını iyi düzeyde kullanabilen. İş Tanımı: Su arıtma komplekslerinin zamanında teknik bakım ve onarımının planlamasının sağlanması, Teknolojik bakım ve mevcut onarıma kişisel katılım sağlanması, Reaktif tedarik kontrolünün sağlanması ve uygulanması, Dökümantasyonların güncel tutulmasının sağlanması, Veri toplama ve raporlamaların yapılması, İşletme talimatlarının geliştirilmesi ve revizyonu, Ekipman çalışmasının izlenmesi. Show more Show less"
https://www.linkedin.com/jobs/view/3993296048/?alternateChannel=search&refId=jWrlq4Hljro112I0OlN1fA%3D%3D&trackingId=vh97YnGhkSzCHpuxJtTx9g%3D%3D&trk=d_flagship3_search_srp_jobs,"We are now looking for an R&D Projects Assistant Specialist/ Specialist who has the following qualifications to work in our R&D Center in our factory operating in Sakarya. Qualifications • Bachelor’s degree, preferably Master’s Degree from Chemistry, Chemical Engineering or Materials and Metallurgy Engineering departments of the universities • Minimum 1 years experienced in R&D processes • Excellent command of English • Good command of MS Office programs • Team-oriented, strong time management and communication skills • Ability to think analytically and numerical analysis ability • Improved problem-solving skills, result-oriented • Having experience in R&D project writing/management. • Willing to researches, open-minded, innovative • Pro-active; self-driven for creating new projects and/or improving existing conditions and processes • Experience in managing R&D Center Incentive Programs • Knowledgeable about R&D Center (Law No. 5746) Incentives • No military obligation for male candidates, • Resident or able to reside in Sakarya. Job Description • To understand customer/market needs through literature review, customer interviews, direct observation, and competitive analysis • To follow the literature and to make related reporting’s • To participate in incentive projects activities carried out in the company • To follow new technologies • To make alternative raw material studies • To write & follow project files to apply local or internal funds • Contributing to the literature by preparing articles on the studied project. Show more Show less"
https://www.linkedin.com/jobs/view/3909138270/?alternateChannel=search&refId=jWrlq4Hljro112I0OlN1fA%3D%3D&trackingId=C%2FVemIaYd6z0bTFUEfD2UQ%3D%3D&trk=d_flagship3_search_srp_jobs,"About Us We support our customers in their digitalization journey with our deep technical expertise. GlassHouse has a rapidly growing business and it has many opportunities with its dynamic & energetic environment. We have offices in İstanbul, Ankara, İzmir, South Africa and Qatar. Come to join us! Basic Functions: Strong customer and partner focus, with the ability to manage requirement of project and customer expectations appropriate. Gathering and assessing customer needs, both business and technical. Help sales team members to close projects. Designing solution architectures for GlassHouse products and services to meet the customers' business requirements Partnering effectively within the account team to ensure problem resolution and customer satisfaction. Technical Expertise: Understanding of large enterprise IT environments and experience in designing end-to-end cloud journeys, including on-premises to cloud migrations Advanced knowledge of virtualization technologies, IaaS, PaaS, and SaaS concepts Intermediate knowledge of container architectures and orchestration tools such as Kubernetes, Rancher, Openshift etc. Intermediate knowledge of IaC (Infrastructure as Code) Advanced knowledge of security and compliance solutions such as Firewalls, WAF-LB, EDR, SIEM, IAM, PAM, HSM Basic knowledge of network design and protocols Advanced knowledge of at least one backup and/or replication tool such as Dell Data Protection Suits, Zerto, Veeam, Carbonite, etc Basic understanding of at least one relational database such as MSSQL, MySQL, Oracle SQL, PostgreSQL Intermediate knowledge of traditional and hyperconverged infrastructures Preferably, mediocre experience with at least one of the public cloud providers (AWS, Azure, or GCP) Willingness to learn SAP environments Qualifications: University Degree from a reputable university in engineering, information systems, or business administration Minimum of 3-5 years of industry experience in a similar role Previous experience in technology solutions Has excellent written & verbal communication skills in Turkish and intermediary level in English Proven ability to achieve results working with complex organizations, both internally and externally Proven presentation and consultative skills Having negotiator approach - can reach appropriate resolution in many varied situations without damaging internal or external relationships Show more Show less"
https://www.linkedin.com/jobs/view/3985335471/?alternateChannel=search&refId=jWrlq4Hljro112I0OlN1fA%3D%3D&trackingId=RaJB571Je3IonQVJ2Xruig%3D%3D&trk=d_flagship3_search_srp_jobs,"Role: SEO and Content (Senior) Specialist Job Description: Develop and implement comprehensive SEO strategies to improve search engine rankings, increase organic traffic, and enhance overall site visibility. Conduct keyword research, competitive analysis, and SEO audits to identify opportunities and areas for improvement. Optimize website content, meta tags, headings, and other on-page elements to enhance search engine rankings. Work with web developers to address technical SEO issues and ensure the website adheres to best practices. Track and analyze SEO performance metrics, content effectiveness, and user engagement. Also, provide actionable insights and recommendations to improve SEO and content strategies. Create and oversee the production of high-quality, engaging, and informative content related to cryptocurrency, trading, and financial markets. Develop content calendars and manage content pipelines to ensure timely and relevant content delivery. Collaborate with internal teams to produce blog posts, articles, whitepapers, case studies, and other marketing materials. Apply industry best practices to keep our content and SEO strategies ahead of the curve. Qualifications: Bachelor’s degree in Marketing, Communications, Journalism, or a related field. 2+ years of experience in SEO and content marketing, preferably in the fintech or cryptocurrency sector. Proven track record of successfully managing SEO campaigns and content strategies. Proficiency in SEO tools such as Google Analytics, SEMrush, and Ahrefs. Strong writing, editing, and communication skills. Ability to analyze data, draw insights, and make data-driven decisions. Familiarity with HTML, CSS, and content management systems (CMS). Knowledge of UX/UI principles and how they impact SEO. Ability to work collaboratively in a fast-paced, dynamic environment. Turkish and English knowledge are required. Show more Show less"
https://www.linkedin.com/jobs/view/3940910734/?alternateChannel=search&refId=jWrlq4Hljro112I0OlN1fA%3D%3D&trackingId=ut10ba1GUNHlExbcbKAKgA%3D%3D&trk=d_flagship3_search_srp_jobs,"Enerji, Gıda ve Elektrik dağıtım alanında hizmet veren Eksim Yatırım Holding'in Mali İşler Başkanlığında görev almak üzere aşağıdaki niteliklere sahip Kıdemli IFRS Raporlama Uzmanı aramaktayız. Genel Nitelikler Üniversitelerin İşletme, Ekonomi, Finans vb. bölümlerinden mezun olan, Finansal denetim, finansal raporlama, bütçe, kontrol ve analiz konularında en az 5 yıl deneyimli olan, Bağımsız denetim tecrübesi olan, Uluslararası Finansal Raporlama Standartlarına (IFRS) hakim olan, MS Office uygulamalarını ileri düzeyde kullanabilen, Yoğun çalışma temposuna ve esnek çalışma saatlerine uyum sağlayabilen, İyi seviyede İngilizce bilgisine sahip olan. Rol ve Sorumluluklar Aylık/çeyreklik dönemlerde IFRS finansal tabloların hazırlanması, Bağımsız denetim süreçlerinde koordinasyonun ve kontrollerin sağlanması. Grup şirketlerinin yıllık IFRS bütçelerinin oluşturulması, Aylık/çeyreklik dönemler itibarıyla IFRS bütçe - gerçekleşen raporlarının hazırlanması, Anlık doğan raporlama ihtiyaçlarının karşılanması, Bütçe planlama süreçlerinde bütçe ekiplerine destek olunması. Show more Show less"
https://www.linkedin.com/jobs/view/3911809543/?alternateChannel=search&refId=jWrlq4Hljro112I0OlN1fA%3D%3D&trackingId=axoDH2nIFhwMjWLvtOVrQg%3D%3D&trk=d_flagship3_search_srp_jobs,"Who are we? Equinix is the world’s digital infrastructure company®, operating over 250 data centers across the globe. Digital leaders harness Equinix's trusted platform to bring together and interconnect foundational infrastructure at software speed. Equinix enables organizations to access all the right places, partners and possibilities to scale with agility, speed the launch of digital services, deliver world-class experiences and multiply their value, while supporting their sustainability goals. Joining our operations team means that you will be at the forefront of all we do, maintaining critical facilities infrastructure as part of a close-knit team delivering best-in-class service to our data center customers. We embrace diversity in thought and contribution and are committed to providing an equitable work environment that is foundational to our core values as a company and is vital to our success. Datacenter Critical Facilities Engineer Job Summary A Datacenter Critical Facilities Engineer at Equinix is responsible for ensuring the reliability and efficiency of the data center's critical infrastructure, including power distribution, cooling systems, and environmental monitoring. They oversee maintenance, troubleshooting, and repairs to minimize downtime and optimize performance. Additionally, they may be involved in capacity planning and implementing upgrades to support the growing demands of the data center's operations. Responsibilities Facility/Infrastructure Maintenance Performs semi-routine preventative maintenance checks on-site to non-critical, facility components Performs semi-routine repairs, maintenance, and installations to non-critical facility components Monitors the Building Monitoring System (BMS) and responds timely to semi-routine alarms according to standard operating procedures Assists more senior staff in higher facility repairs and corrective maintenance measures Operates plumbing, fire suppression, and safety systems, under the supervision of more senior technical staff Normally follows established procedures on routine work, requires instructions only on new assignments Vendor Support Coordinates with vendors to ensure maintenance activities are carried out as per Equinix's requirements Supports the work order approval process for service providers on routine maintenance work, for tracking: briefing at the start of work, work during the day workday/shift and final review of the work carried out Ensures vendor maintenance activities are carried out as per Equinix's standard operating procedures Site Administration & Incident Support Performs semi-routine site logs for permits, such as Maintenance Operation Protocol (MOPs) and scripts Uses acquired job skills in following operating procedures to support on-site administration Work Orders & Additional Projects Completes semi-routine work requests and circuit installations Follows established procedures with troubleshooting and maintaining office equipment (if necessary); supports auxiliary equipment and machines Assists more senior staff with responding on-site incidents and acts as directed Collaboration Collaborates with others to resolve semi-routine facility incidents Provides assistance to more senior staff on infrastructure projects Informs stakeholders of inventory needs to maintain stock levels of parts and equipment Qualifications You have a vocational or Higher Vocational education qualification in Electrical / Mechanical Engineering Comprehensive knowledge of critical infrastructure i.e. UPS, generator, BMS, chillers, life safety systems You have previous hands-on experience in engineering, 3 years at least, preferably in a critical facility environment You are self-motivated and flexible You have a good level of English, spoken and written Equinix is committed to ensuring that our employment process is open to all individuals, including those with a disability. If you are a qualified candidate and need assistance or an accommodation, please let us know by completing this form. Equinix is an Equal Employment Opportunity and, in the U.S., an Affirmative Action employer. All qualified applicants will receive consideration for employment without regard to unlawful consideration of race, color, religion, creed, national or ethnic origin, ancestry, place of birth, citizenship, sex, pregnancy / childbirth or related medical conditions, sexual orientation, gender identity or expression, marital or domestic partnership status, age, veteran or military status, physical or mental disability, medical condition, genetic information, political / organizational affiliation, status as a victim or family member of a victim of crime or abuse, or any other status protected by applicable law. Show more Show less"
https://www.linkedin.com/jobs/view/3990642684/?alternateChannel=search&refId=jWrlq4Hljro112I0OlN1fA%3D%3D&trackingId=aA5BOVyluSXtv9blqUae1w%3D%3D&trk=d_flagship3_search_srp_jobs,"Şirket Hakkında: MICO WORLD, birçok uygulamasıyla canlı yayın, sesli sohbet ve çevrimiçi oyun hizmetleri alanında deneyimli ve dinamik bir ACM (Account Manager) ve BD (Business Development) uzmanı aramaktadır. Eğer güçlü müşteri ilişkileri kurma beceriniz, stratejik düşünme yeteneğiniz ve canlı yayın endüstrisindeki bilginiz varsa, sizi ekibimize katılmaya davet ediyoruz. Sorumluluğunuz; ajanslarla ve müşterilerle güçlü iş ilişkileri kurmak, şirketimizin hizmetlerini etkili bir şekilde tanıtmak ve müşteri/ajans memnuniyetini en üst düzeye çıkarmak olacak. Aynı zamanda, çok dilli yetkinliğinizle global ölçekte fırsatlar yaratmanıza ve iş geliştirme stratejilerimizi genişletmenize olanak tanıyacak bir pozisyondur. İş Tanımı: • Canlı yayın hizmetleri ile ilgilenen müşterileri temsil eden ajanslarla güçlü ilişkiler geliştirmek ve sürdürmek. • Ajanslarla işbirliği yaparak müşterilerinin ihtiyaçlarını, hedeflerini ve bütçelerini anlamak. • Düzenli olarak ajans ve müşterilere durum-performans bilgilendirmesi yapmak. Taleplerini profesyonel şekilde yönetmek. Başarı kazandırmak. • Ajans performans durumlarını izlemek ve yüksek müşteri memnuniyeti ve bağlılık ve performans oranlarını korumak için yapıcı olarak sorunları veya endişeleri ele almak. • Müşteri ihtiyaçları, hedefleri ve stratejileri konusunda uyum sağlamak için CS, Pazarlama, VIP ve Operasyon ekipleriyle yakın çalışmak. • Potansiyel müşterilere proaktif olarak ulaşmak, şirket hizmetlerini tanıtmak ve müşteri tabanını genişletmek için yeni ortaklıklar kurmak. Genel Nitelikler: • Canlı yayın endüstrisinde deneyim. • Müşteri ihtiyaçlarını anlamada ve yeni fırsatlar yaratmada güçlü bir bilgi ve deneyim. • İyi derecede İngilizce konuşma, mükemmel iletişim, pazarlık ve yönetim becerileri. • Askerlik hizmetinin tamamlanmış olması. • Çoklu öncelikleri aynı anda yönetebilen, detaylara dikkat eden ve iyi derecede organize olabilen. • İngilizce, Almanca ve Fransızca dillerinde güçlü bir bilgi tercih sebebidir. Show more Show less"
https://www.linkedin.com/jobs/view/3982026053/?alternateChannel=search&refId=jWrlq4Hljro112I0OlN1fA%3D%3D&trackingId=DfoQtZ3BkQSGnrPZCyKDHg%3D%3D&trk=d_flagship3_search_srp_jobs,"Türkiye'de faizsiz bankacılık yapan finansal kuruluşların ilki ve öncüsü olan Albaraka Türk Katılım Bankası, 1985'ten bu yana aktif olarak çalışanlarının ve müşterilerinin değerlerine değer katmaya devam ediyor. Türkiye'nin ilk ve öncü Katılım Bankası olarak büyüyor ve güçleniyoruz! Sizde heyecan verici bir kariyere adım atmak ve finans sektöründe fark oluşturmak istiyorsanız, doğru yerdesiniz! Neden Albaraka Türk? ✔ Güçlü bir finans kurumu olarak Katılım Bankacılığı sektörünün öncüsüyüz. ✔ Faizsiz finans değerlerimize sadık ve etik değerlerimize önem veren bir kuruluşuz. ✔ Çalışanlarımıza değer verir, gelişimleri için fırsatlar sunarız. ✔ Çalışma arkadaşlarımız tarafından “En İyi İşveren (GPTW)” seçilen bir kuruluşuz. ✔ Ekip çalışmasına inanır ve işbirliği kültürünü teşvik ederiz. ✔ Müşteri odaklı hizmet anlayışımız ile yenilikçi projelere imza atar, birçok ilk uygulama ile sektörde fark oluştururuz. Siz de Albaraka Türk ailesine katılmak ve kariyerinizi bir adım öteye taşımak isterseniz, Albaraka Türk Katılım Bankası A.Ş.'nin BT Altyapı ve Operasyon Yönetimi Müdürlüğü 'nde görevlendirilmek üzere Kıdemli Veritabanı Yöneticisi arıyoruz. Nitelikler Üniversitelerin Bilgisayar Mühendisliği veya benzer mühendisliklerinden mezun, SQL Server veri tabanı yönetiminde en az 4 yıl tecrübeli, SQL Server Cluster kurulumu ve yönetimi konusunda tecrübeli, Always On, Log Shipping vb. replikasyon mimarilerinde tecrübeli, Backup restore süreçlerinde tecrübeli, Sql Server performance tuning konusunda tecrübeli, Windows sunucu işletim sistemleri bilgisine sahip, Opensource ve nosql veritabanları bilgisine sahip, Takım çalışması yatkın, İç ve dış paydaşlarla iletişimi güçlü, İyi derecede İngilizce bilgisine sahip. Görev Tanımı Sql Server 2008, 2012, 2014, 2016, 2017, 2019 kurulum, konfigürasyon, downgrade ve upgrade işlemleri yürütülmesi, Canlı ortamda arşivleme ve switch işlemlerinin yürütülmesi, Veri büyümelerinin sürekli takip edilmesi, kapasite planlamasının yapılması, Veri tabanı sistemlerinin SLA sürelerine uygun olarak hizmet vermesinin sağlanması, SQL sunucuların kurulum ve konfigürasyonlarının yapılması, Yazılım ekiplerine SQL sorguları ve tablo tasarımları konusunda danışmanlık verilmesi, Veri tabanı sunucularının performansının izlenmesi, düzenli olarak performance tuning çalışmalarının yapılması, High availability yapısının kurulması ve sürdürülmesi, Backup/Restore yapısının tasarlanması ve sürdürülmesi, Bilgi güvenliği politikalarının veri tabanı sistemlerine uygulanması. Show more Show less"
https://www.linkedin.com/jobs/view/3982452014/?alternateChannel=search&refId=jWrlq4Hljro112I0OlN1fA%3D%3D&trackingId=6iInUFjki62WIw3jYP%2BJ3g%3D%3D&trk=d_flagship3_search_srp_jobs,"Zoomlion was founded in 1992 and covers more than 100 countries and regions, with 14 major industrial and technology parks in China, and production bases around the world. By joining Zoomlion, you can build a long-term career, not just a job at Zoomlion but also to become a team member of the leading brands of the construction equipment manufacturing industry and also have access to global career opportunities. We are looking for ""Credit Specialist"" to join the Zoomlion family in the regions of İstanbul, Ankara, and Adana. What do we expect from you? Being able to read balance sheet, income statement, cash flow statements, Preparation of customers' credit review report, Making credit risk analyzes of customers, To follow up the customer's current account receivables according to the payment performances and the commercial conditions determined by the internal procedures, To ensure the effective management of the follow-up of customer credit limits and to evaluate limit increase requests and finalize them by applying the approval system, Performing risk analysis by examining checks and bills from customers, To be in contact with the sales team and to report to the relevant departments, Follow-up and reporting of clients for whom legal proceedings have been initiated, and coordination with lawyers, Preparing customer intelligence files, monitoring monthly Findeks reports, Fluency in English is a must. The person we are looking for has; At least 2 years of experience in the relevant position, preferably in the credit units of banks, Proficient knowledge in MS Office programs (Word, Excel, PowerPoint) Advanced level of English in comprehending, writing, and speaking is Mandatory (knowledge in the Chinese language will be preferred), Having a Class B driver's license and be an active driver, Capacity to work in a global environment, Baring no restrictions for traveling locally and internationally, Experience in engaging with customers in a dynamic environment, Strong verbal/written and presentation skills and excellent communication skills, Demonstrated strong problem-solving skills, Able to work independently and efficiently to meet deadlines, Self-motivated, detail-oriented, and organized, For male candidates, the military service should be completed and/or postponed for a minimum of 2 years. Core Competencies Customer Focused Communication Skills Time Management Problem Solving Skills and Managing Complexity Analytical Thinking Decision Quality Ethics & Values Integrity & Trust Financial Analysis Skils Reporting Skills Show more Show less"
https://www.linkedin.com/jobs/view/3989671709/?alternateChannel=search&refId=jWrlq4Hljro112I0OlN1fA%3D%3D&trackingId=zOfOXU6o7o%2FXOnHptyOh%2Fw%3D%3D&trk=d_flagship3_search_srp_jobs,"Job Description: Provide analytical and financial modelling support for critical business decisions working closely with non finance people, Generate management reports to provide clear and precise information for decision making, review business performance on a monthly basis Prepare business performance (Budget/Forecast/Actual comparison) reviews including financial statements as well as KPI’s, operational metrics and prepare commentary, Provide financial insight for and act as a stakeholder in key business processes such as pricing, operational planning, procurement, scheduling and etc. Drive initiatives by designing, building and testing analytical modeling solutions Review of variances in actual vs. budget and proactively guiding the business where necessary to minimize the variances Runner of the Long Range Plan (LRP) process from a Finance point of view. Design of a new suitable LRP forecast model (combination of the existing bottom-up and top-down models concentrating on YOY growth rates and trends) Prepare FP&A presentations & ad-hoc analysis requested by the management Qualifications: Bachelor's degree in a related field, Min. 4-5 years of experience in financial & business control, reporting, planning functions, Accounting knowledge is required/ IFRS reporting experience is an asset, Good command of MS Office Applications and expertise in Excel, Fluency in spoken and written English, Confident in data reporting and analysis, High adaptation and accountability skills, Show more Show less"
